lon,lat,col,hex
75,-25,b,7f7f7f
76,-25,b,7f7f7f
77,-25,b,7f7f7f
78,-25,b,7f7f7f
79,-25,b,7f7f7f
80,-25,b,7f7f7f
81,-25,b,7f7f7f
82,-25,b,7f7f7f
83,-25,b,7f7f7f
84,-25,b,7f7f7f
85,-25,b,7f7f7f
86,-25,b,7f7f7f
87,-25,b,7f7f7f
88,-25,b,7f7f7f
89,-25,b,7f7f7f
90,-25,b,7f7f7f
91,-25,b,7f7f7f
92,-25,b,7f7f7f
93,-25,b,7f7f7f
94,-25,b,7f7f7f
95,-25,b,7f7f7f
96,-25,b,7f7f7f
97,-25,b,07f7f
98,-25,b,7f7f7f
99,-25,b,7f7f7f
100,-25,b,7f7f7f
101,-25,b,000
102,-25,b,000
103,-25,b,007f
104,-25,b,7f7f7f
105,-25,b,7f7f7f
106,-25,b,ffffff
107,-25,w,ffffff
108,-25,w,ffffff
109,-25,b,7f7f7f
110,-25,b,7f7f7f
111,-25,b,7f7f7f
112,-25,b,7f7f7f
113,-25,b,7f7f7f
114,-25,gr,ff7f7f
115,-25,gr,ff7f7f
116,-25,w,ffffff
117,-25,gr,ff7f7f
118,-25,gr,7f7f7f
119,-25,gr,7f7f7f
120,-25,gr,7f7f7f
121,-25,gr,7f7f7f
122,-25,gr,7f7f7f
123,-25,gr,7f7f7f
124,-25,gr,7f7f7f
125,-25,gr,7f7f7f
126,-25,gr,7f7f7f
127,-25,gr,7f7f7f
128,-25,gr,7f7f7f
129,-25,gr,7f7f7f
130,-25,gr,7f7f7f
131,-25,gr,7f7f7f
132,-25,gr,7f7f7f
133,-25,gr,7f7f7f
134,-25,gr,7f7f7f
135,-25,gr,7f7f7f
136,-25,gr,ff7f7f
137,-25,gr,ff7f7f
138,-25,gr,ff7f7f
139,-25,gr,ff7f7f
140,-25,gr,ff7f7f
141,-25,gr,ff7f7f
142,-25,gr,ffff7f
143,-25,w,ffffff
144,-25,w,ffffff
145,-25,br,ffff7f
146,-25,br,ffff7f
147,-25,br,ffff7f
148,-25,w,ffffff
149,-25,w,ffffff
150,-25,gr,7f7f7f
151,-25,w,7f7f7f
152,-25,g,7f7f7f
153,-25,b,7f7f7f
154,-25,b,007f
155,-25,b,000
156,-25,b,000
157,-25,b,007f
158,-25,b,007f
159,-25,b,007f
160,-25,b,007f
161,-25,b,007f
162,-25,b,007f
163,-25,b,7f7f7f
164,-25,b,7f7f7f
165,-25,b,000
166,-25,b,007f
167,-25,b,007f
168,-25,b,007f
169,-25,b,007f
170,-25,b,007f
171,-25,w,ffffff
172,-25,w,ffffff
173,-25,w,ffffff
174,-25,b,7f7f7f
175,-25,b,7f7fff
176,-25,b,7f7f7f
177,-25,b,007f
178,-25,b,007f
179,-25,b,7f7f7f
-180,-26,b,7f7f7f
-179,-26,b,007f
-178,-26,b,000
-177,-26,b,000
-176,-26,b,007f
-175,-26,b,7f7f7f
-174,-26,b,7f7f7f
-173,-26,b,7f7f7f
-172,-26,b,7f7f7f
-171,-26,b,7f7f7f
-170,-26,b,7f7f7f
-169,-26,b,007f
-168,-26,b,000
-167,-26,b,7f7f7f
-166,-26,b,7f7f7f
-165,-26,b,7f7f7f
-164,-26,b,7f7fff
-163,-26,b,7f7f7f
-162,-26,b,7f7f7f
-161,-26,w,ffffff
-160,-26,w,ffffff
-159,-26,w,ffffff
-158,-26,b,7f7f7f
-157,-26,b,7f7f7f
-156,-26,b,7f07f
-155,-26,b,7f7f7f
-154,-26,b,7f7f7f
-153,-26,b,7f7f7f
-152,-26,b,007f
-151,-26,b,7f7f7f
-150,-26,b,007f
-149,-26,b,7f7f7f
-148,-26,w,ffffff
-147,-26,w,ffffff
-146,-26,w,ffffff
-145,-26,w,ffffff
-144,-26,w,ffffff
-143,-26,w,ffffff
-142,-26,w,ffffff
-141,-26,w,ffffff
-140,-26,w,ffffff
-139,-26,w,ffffff
-138,-26,w,ffffff
-137,-26,w,ffffff
-136,-26,w,ffffff
-135,-26,w,ffffff
-134,-26,w,ffffff
-133,-26,w,ffffff
-132,-26,w,ffffff
-131,-26,w,ffffff
-130,-26,b,7f7f7f
-129,-26,b,7f7f7f
-128,-26,b,7f7f7f
-127,-26,b,007f
-126,-26,b,007f
-125,-26,b,7f07f
-124,-26,b,7f7f7f
-123,-26,b,007f
-122,-26,b,7f7f7f
-121,-26,b,007f
-120,-26,b,007f
-119,-26,b,007f
-118,-26,b,000
-117,-26,b,007f
-116,-26,b,7f7f7f
-115,-26,b,ffffff
-114,-26,b,ffffff
-113,-26,b,7f7f7f
-112,-26,b,7f7f7f
-111,-26,b,007f
-110,-26,b,007f
-109,-26,b,007f
-108,-26,b,7f7f7f
-107,-26,b,007f
-106,-26,b,007f
-105,-26,b,007f
-104,-26,b,7f7f7f
-103,-26,b,007f
-102,-26,b,007f
-101,-26,b,7f7f7f
-100,-26,b,7f7f7f
-99,-26,b,7f7f7f
-98,-26,b,007f
-97,-26,b,7f7f7f
-96,-26,b,7f7f7f
-95,-26,b,7f7f7f
-94,-26,b,7f7f7f
-93,-26,b,7f7f7f
-92,-26,b,7f7fff
-91,-26,b,7f7f7f
-90,-26,b,7f7fff
-89,-26,b,ffffff
-88,-26,b,7f7fff
-87,-26,b,7f7fff
-86,-26,w,ffffff
-85,-26,w,ffffff
-84,-26,w,ffffff
-83,-26,w,ffffff
-82,-26,b,ffffff
-81,-26,w,ffffff
-80,-26,b,7f7fff
-79,-26,b,7f7f7f
-78,-26,b,7f7f7f
-77,-26,b,7f7f7f
-76,-26,b,7f7f7f
-75,-26,b,7fffff
-74,-26,b,7f7f7f
-73,-26,b,7f7fff
-72,-26,b,7f7fff
-71,-26,gr,7f7f7f
-70,-26,gr,7f7f7f
-69,-26,gr,7f7f7f
-68,-26,gr,ff7f7f
-67,-26,w,ffffff
-66,-26,w,ffffff
-65,-26,w,ffffff
-64,-26,w,ffffff
-63,-26,w,ffffff
-62,-26,w,ffffff
-61,-26,w,ffffff
-60,-26,w,ffffff
-59,-26,w,ffffff
-58,-26,g,ffff7f
-57,-26,br,ffff7f
-56,-26,g,7f7f7f
-55,-26,g,7f7f7f
-54,-26,g,7f7f0
-53,-26,g,7f7f7f
-52,-26,g,7f7f0
-51,-26,g,7f7f7f
-50,-26,g,7f7f7f
-49,-26,b,07f7f
-48,-26,b,007f
-47,-26,b,000
-46,-26,b,007f
-45,-26,b,007f
-44,-26,b,007f
-43,-26,b,000
-42,-26,b,007f
-41,-26,b,7f7f7f
-40,-26,w,ffffff
-39,-26,w,ffffff
-38,-26,w,ffffff
-37,-26,w,ffffff
-36,-26,w,ffffff
-35,-26,w,ffffff
-34,-26,w,ffffff
-33,-26,w,ffffff
-32,-26,w,ffffff
-31,-26,w,ffffff
-30,-26,b,7f7fff
-29,-26,b,7f7f7f
-28,-26,b,7f7f7f
-27,-26,b,000
-26,-26,b,000
-25,-26,b,000
-24,-26,b,000
-23,-26,b,007f
-22,-26,b,007f
-21,-26,b,07f7f
-20,-26,b,007f
-19,-26,b,007f
-18,-26,b,7f7f7f
-17,-26,b,7f7f7f
-16,-26,b,7f7f7f
-15,-26,b,7f7f7f
-14,-26,b,7f7fff
-13,-26,b,7f7f7f
-12,-26,b,7f7fff
-11,-26,b,7f7f7f
-10,-26,b,7f7f7f
-9,-26,b,7f7f7f
-8,-26,b,7f7f7f
-7,-26,b,007f
-6,-26,b,7f7f7f
-5,-26,b,000
-4,-26,b,000
-3,-26,b,7f7f7f
-2,-26,b,7f7f7f
-1,-26,b,7f7f7f
0,-26,b,007f
1,-26,b,7f7f7f
2,-26,b,7f7f7f
3,-26,b,7f7f7f
4,-26,b,7f7f7f
5,-26,b,7f7f7f
6,-26,b,7f7f7f
7,-26,b,7f7f7f
8,-26,b,7f7f7f
9,-26,b,7f7f7f
10,-26,b,7f7f7f
11,-26,b,7f7f7f
12,-26,b,7f7f7f
13,-26,b,7f7f7f
14,-26,b,7f7fff
15,-26,gr,ffff7f
16,-26,gr,ff7f7f
17,-26,gr,7f7f7f
18,-26,gr,7f7f7f
19,-26,gr,7f7f7f
20,-26,gr,ff7f7f
21,-26,gr,ff7f7f
22,-26,gr,ff7f7f
23,-26,br,ffff7f
24,-26,gr,7f7f7f
25,-26,gr,ff7f7f
26,-26,br,ffff7f
27,-26,w,ffffff
28,-26,w,ffffff
29,-26,w,ffffff
30,-26,w,ffffff
31,-26,w,ffffff
32,-26,w,ffffff
33,-26,br,ffffff
34,-26,b,7f7f7f
35,-26,b,7f7f7f
36,-26,b,007f
37,-26,b,7f7f7f
38,-26,b,7f7f7f
39,-26,b,007f
40,-26,b,7f7fff
41,-26,b,7f7fff
42,-26,b,7f7f7f
43,-26,w,ffffff
44,-26,b,7f7fff
45,-26,b,007f
46,-26,b,007f
47,-26,b,7f7f7f
48,-26,b,7f7f7f
49,-26,b,7f7f7f
50,-26,b,7f7f7f
51,-26,b,7f7f7f
52,-26,b,7f7f7f
53,-26,b,7f7f7f
54,-26,b,007f
55,-26,b,000
56,-26,b,007f
57,-26,b,7f7f7f
58,-26,b,007f
59,-26,b,007f
60,-26,b,007f
61,-26,b,007f
62,-26,b,7f7f7f
63,-26,b,7f7f7f
64,-26,b,7f7f7f
65,-26,b,7f7f7f
66,-26,b,7f7f7f
67,-26,b,7f7f7f
68,-26,b,7f7f7f
69,-26,b,7f7f7f
70,-26,b,7f7f7f
71,-26,b,7f7f7f
72,-26,b,7f7f7f
73,-26,b,7f7f7f
74,-26,b,7f7f7f
75,-26,b,7f7f7f
76,-26,b,7f7f7f
77,-26,b,7f7f7f
78,-26,b,7f7f7f
79,-26,b,7f7f7f
80,-26,b,7f7f7f
81,-26,b,7f7f7f
82,-26,b,7f7f7f
83,-26,b,7f7f7f
84,-26,b,7f7f7f
85,-26,b,7f7f7f
86,-26,b,7f7f7f
87,-26,b,7f7f7f
88,-26,b,7f7f7f
89,-26,b,7f7f7f
90,-26,b,7f7f7f
91,-26,b,7f7f7f
92,-26,b,7f7f7f
93,-26,b,7f7f7f
94,-26,b,7f7f7f
95,-26,b,7f7f7f
96,-26,b,7f7f7f
97,-26,b,7f7f7f
98,-26,b,007f
99,-26,b,7f7f7f
100,-26,b,7f7f7f
101,-26,b,7f7f7f
102,-26,b,007f
103,-26,b,007f
104,-26,b,7f7f7f
105,-26,b,7f7f7f
106,-26,b,7f7f7f
107,-26,b,7f7fff
108,-26,b,ffffff
109,-26,b,7f7f7f
110,-26,b,7f7f7f
111,-26,b,7f7f7f
112,-26,b,7f7f7f
113,-26,b,7f7f7f
114,-26,gr,7f7f7f
115,-26,gr,7f7f7f
116,-26,gr,ff7f7f
117,-26,gr,ff7f7f
118,-26,gr,ff7f7f
119,-26,gr,7f7f7f
120,-26,gr,ff7f7f
121,-26,gr,7f7f7f
122,-26,gr,7f7f7f
123,-26,gr,7f7f7f
124,-26,gr,7f7f7f
125,-26,gr,7f7f7f
126,-26,gr,7f7f7f
127,-26,gr,7f7f7f
128,-26,gr,7f7f7f
129,-26,gr,7f7f7f
130,-26,gr,7f7f7f
131,-26,gr,7f7f7f
132,-26,gr,7f7f7f
133,-26,gr,7f7f7f
134,-26,gr,7f7f7f
135,-26,gr,7f7f7f
136,-26,gr,7f7f7f
137,-26,gr,ffff7f
138,-26,gr,ff7f7f
139,-26,gr,ff7f7f
140,-26,gr,ff7f7f
141,-26,gr,7f7f7f
142,-26,gr,ff7f7f
143,-26,gr,ffff7f
144,-26,gr,7f7f7f
145,-26,gr,7f7f7f
146,-26,gr,7f7f7f
147,-26,w,ffffff
148,-26,w,ffffff
149,-26,w,ffffff
150,-26,w,ffffff
151,-26,br,ffff7f
152,-26,w,7f7f7f
153,-26,b,007f
154,-26,b,007f
155,-26,b,007f
156,-26,b,007f
157,-26,b,007f
158,-26,b,000
159,-26,b,007f
160,-26,b,007f
161,-26,b,007f
162,-26,b,000
163,-26,b,007f
164,-26,b,007f
165,-26,b,007f
166,-26,b,007f
167,-26,b,007f
168,-26,b,007f
169,-26,b,007f
170,-26,b,7f07f
171,-26,b,7f7f7f
172,-26,b,7f7f7f
173,-26,b,7f7f7f
174,-26,w,ffffff
175,-26,b,ffffff
176,-26,b,7f7fff
177,-26,b,7f7f7f
178,-26,b,7f7f7f
179,-26,b,7f7f7f
-180,-27,b,7f7f7f
-179,-27,b,007f
-178,-27,b,007f
-177,-27,b,7f7f7f
-176,-27,b,7f7f7f
-175,-27,b,7f7f7f
-174,-27,b,7f7f7f
-173,-27,b,7f7f7f
-172,-27,b,007f
-171,-27,b,7f7f7f
-170,-27,b,7f7f7f
-169,-27,b,7f7f7f
-168,-27,b,7f7f7f
-167,-27,b,007f
-166,-27,b,7f7f7f
-165,-27,b,7f7fff
-164,-27,b,7f7f7f
-163,-27,b,7f7f7f
-162,-27,b,7f7f7f
-161,-27,b,7f7f7f
-160,-27,w,ffffff
-159,-27,w,ffffff
-158,-27,b,ffffff
-157,-27,b,7f7f7f
-156,-27,b,7f7f7f
-155,-27,b,7f7f7f
-154,-27,b,7f7f7f
-153,-27,b,7f7f7f
-152,-27,b,7f7f7f
-151,-27,b,007f
-150,-27,b,7f7f7f
-149,-27,b,7f7f7f
-148,-27,b,7f7fff
-147,-27,b,7f7f7f
-146,-27,b,7f7fff
-145,-27,w,ffffff
-144,-27,w,ffffff
-143,-27,b,7f7fff
-142,-27,w,ffffff
-141,-27,w,ffffff
-140,-27,w,ffffff
-139,-27,w,ffffff
-138,-27,w,ffffff
-137,-27,w,ffffff
-136,-27,w,ffffff
-135,-27,w,ffffff
-134,-27,w,ffffff
-133,-27,w,ffffff
-132,-27,w,ffffff
-131,-27,w,ffffff
-130,-27,b,7f7f7f
-129,-27,b,7f7f7f
-128,-27,b,007f
-127,-27,b,007f
-126,-27,b,007f
-125,-27,b,007f
-124,-27,b,7f7f7f
-123,-27,b,007f
-122,-27,b,000
-121,-27,b,000
-120,-27,b,000
-119,-27,b,7f7f7f
-118,-27,b,007f
-117,-27,b,7f7f7f
-116,-27,b,7f7f7f
-115,-27,b,007f
-114,-27,b,7f7f7f
-113,-27,b,7f7fff
-112,-27,b,7f7fff
-111,-27,b,7f7f7f
-110,-27,b,7f7f7f
-109,-27,b,007f
-108,-27,b,7f7f7f
-107,-27,b,7f7f7f
-106,-27,b,000
-105,-27,b,007f
-104,-27,b,007f
-103,-27,b,007f
-102,-27,b,7f7f7f
-101,-27,b,7f7f7f
-100,-27,b,7f7f7f
-99,-27,b,7f7f7f
-98,-27,b,7f7f7f
-97,-27,b,7f7f7f
-96,-27,b,7f7f7f
-95,-27,b,7f7f7f
-94,-27,b,007f
-93,-27,b,7f7f7f
-92,-27,b,7f7f7f
-91,-27,b,7f7fff
-90,-27,b,7f7fff
-89,-27,w,ffffff
-88,-27,b,7f7fff
-87,-27,b,7f7fff
-86,-27,b,ffffff
-85,-27,b,ffffff
-84,-27,w,ffffff
-83,-27,w,ffffff
-82,-27,b,ffffff
-81,-27,b,7f7f7f
-80,-27,b,7f7fff
-79,-27,b,7f7f7f
-78,-27,b,7f7f7f
-77,-27,b,7f7f7f
-76,-27,b,7f7f7f
-75,-27,b,7f7f7f
-74,-27,b,7f7f7f
-73,-27,b,7f7f7f
-72,-27,b,7f7fff
-71,-27,gr,ff7f7f
-70,-27,gr,7f7f7f
-69,-27,gr,7f7f7f
-68,-27,gr,ff7f7f
-67,-27,w,ffffff
-66,-27,g,7f7f7f
-65,-27,g,7f7f7f
-64,-27,g,7f7f7f
-63,-27,w,ffffff
-62,-27,w,ffffff
-61,-27,w,ffffff
-60,-27,w,ffffff
-59,-27,w,ffffff
-58,-27,w,ffffff
-57,-27,w,ffff7f
-56,-27,w,ffffff
-55,-27,g,7f7f7f
-54,-27,g,7f7f7f
-53,-27,g,7f7f7f
-52,-27,w,7f7f7f
-51,-27,g,7f7f7f
-50,-27,g,7f7f7f
-49,-27,b,7f7f7f
-48,-27,b,007f
-47,-27,b,007f
-46,-27,b,007f
-45,-27,b,007f
-44,-27,b,000
-43,-27,b,000
-42,-27,b,000
-41,-27,b,007f
-40,-27,b,7f7f7f
-39,-27,b,ffffff
-38,-27,w,ffffff
-37,-27,w,ffffff
-36,-27,w,ffffff
-35,-27,w,ffffff
-34,-27,w,ffffff
-33,-27,w,ffffff
-32,-27,w,ffffff
-31,-27,w,ffffff
-30,-27,w,ffffff
-29,-27,w,ffffff
-28,-27,b,7f7f7f
-27,-27,b,007f
-26,-27,b,000
-25,-27,b,000
-24,-27,b,000
-23,-27,b,007f
-22,-27,b,007f
-21,-27,b,007f
-20,-27,b,007f
-19,-27,b,000
-18,-27,b,000
-17,-27,b,007f
-16,-27,b,000
-15,-27,b,7f7f7f
-14,-27,b,7f7f7f
-13,-27,b,7f7fff
-12,-27,b,7f7fff
-11,-27,b,ffffff
-10,-27,b,7f7fff
-9,-27,b,7f7f7f
-8,-27,b,7f7f7f
-7,-27,b,007f
-6,-27,b,007f
-5,-27,b,000
-4,-27,b,007f
-3,-27,b,7f7f7f
-2,-27,b,007f
-1,-27,b,7f7f7f
0,-27,b,007f
1,-27,b,007f
2,-27,b,000
3,-27,b,7f7f7f
4,-27,b,7f7f7f
5,-27,b,7f7f7f
6,-27,b,7f7f7f
7,-27,b,7f7f7f
8,-27,b,7f7f7f
9,-27,b,7f7f7f
10,-27,b,7f7f7f
11,-27,b,7f7f7f
12,-27,b,007f
13,-27,b,7f7f7f
14,-27,b,7fffff
15,-27,gr,7f7f7f
16,-27,gr,ff7f7f
17,-27,gr,7f7f7f
18,-27,gr,7f7f7f
19,-27,gr,7f7f7f
20,-27,gr,ff7f7f
21,-27,gr,ff7f7f
22,-27,br,ffff7f
23,-27,gr,ffff7f
24,-27,br,ffffff
25,-27,w,ffffff
26,-27,w,ffffff
27,-27,w,ffffff
28,-27,w,ffffff
29,-27,w,ffffff
30,-27,w,ffffff
31,-27,w,ffffff
32,-27,w,ffffff
33,-27,b,7f7fff
34,-27,b,7f7f7f
35,-27,b,7f7f7f
36,-27,b,7f7f7f
37,-27,b,7f7f7f
38,-27,b,007f
39,-27,b,007f
40,-27,b,7f7f7f
41,-27,b,7f7f7f
42,-27,b,007f
43,-27,b,7f7f7f
44,-27,b,7f7f7f
45,-27,b,7f7f7f
46,-27,b,007f
47,-27,b,7f7f7f
48,-27,w,ffffff
49,-27,w,ffffff
50,-27,w,ffffff
51,-27,w,ffffff
52,-27,b,7f7f7f
53,-27,b,7f7f7f
54,-27,b,7f7f7f
55,-27,b,000
56,-27,b,007f
57,-27,b,007f
58,-27,b,000
59,-27,b,000
60,-27,b,000
61,-27,b,000
62,-27,b,000
63,-27,b,007f
64,-27,b,007f
65,-27,b,007f
66,-27,b,007f
67,-27,b,7f7f7f
68,-27,b,7f7f7f
69,-27,b,007f
70,-27,b,7f7f7f
71,-27,b,7f7f7f
72,-27,b,7f7f7f
73,-27,b,7f7f7f
74,-27,b,7f7f7f
75,-27,b,7f7f7f
76,-27,b,7f7f7f
77,-27,b,7f7f7f
78,-27,b,7f7f7f
79,-27,b,7f7f7f
80,-27,b,7f7f7f
81,-27,b,7f7f7f
82,-27,b,7f7f7f
83,-27,b,7f7f7f
84,-27,b,7f7f7f
85,-27,b,7f7f7f
86,-27,b,7f7f7f
87,-27,b,7f7f7f
88,-27,b,7f7f7f
89,-27,b,7f7f7f
90,-27,b,7f7f7f
91,-27,b,7f7f7f
92,-27,b,7f7f7f
93,-27,b,7f7f7f
94,-27,b,7f7f7f
95,-27,b,7f7f7f
96,-27,b,7f7f7f
97,-27,b,7f7f7f
98,-27,b,7f7f7f
99,-27,b,7f7f7f
100,-27,b,7f7f7f
101,-27,b,7f7f7f
102,-27,b,7f7f7f
103,-27,b,007f
104,-27,b,7f07f
105,-27,b,7f7f7f
106,-27,b,007f
107,-27,b,7f7f7f
108,-27,b,7f7f7f
109,-27,b,7f7f7f
110,-27,b,7f7f7f
111,-27,b,7f7f7f
112,-27,b,7f7f7f
113,-27,b,7f7f7f
114,-27,gr,7f7f7f
115,-27,gr,ff7f7f
116,-27,gr,7f7f7f
117,-27,gr,7f7f7f
118,-27,gr,7f7f7f
119,-27,gr,7f7f7f
120,-27,br,ffffff
121,-27,w,ffffff
122,-27,br,ffff7f
123,-27,gr,7f7f7f
124,-27,gr,7f7f7f
125,-27,gr,7f7f7f
126,-27,gr,7f7f7f
127,-27,gr,7f7f7f
128,-27,gr,7f7f7f
129,-27,gr,7f7f7f
130,-27,gr,7f7f7f
131,-27,gr,7f7f7f
132,-27,gr,7f7f7f
133,-27,gr,7f7f0
134,-27,gr,7f7f7f
135,-27,gr,7f7f7f
136,-27,gr,7f7f7f
137,-27,gr,ffff7f
138,-27,gr,ff7f7f
139,-27,gr,ff7f7f
140,-27,gr,ff7f7f
141,-27,gr,7f7f7f
142,-27,gr,7f7f7f
143,-27,gr,7f7f7f
144,-27,gr,7f7f7f
145,-27,gr,7f7f7f
146,-27,gr,7f7f7f
147,-27,w,ffff7f
148,-27,br,ffff7f
149,-27,w,ffffff
150,-27,w,ffffff
151,-27,br,ffffff
152,-27,w,ffffff
153,-27,b,7f7f7f
154,-27,b,007f
155,-27,b,000
156,-27,b,000
157,-27,b,007f
158,-27,b,007f
159,-27,b,007f
160,-27,b,007f
161,-27,b,007f
162,-27,b,007f
163,-27,b,007f
164,-27,b,000
165,-27,b,007f
166,-27,b,007f
167,-27,b,007f
168,-27,b,000
169,-27,b,007f
170,-27,b,7f7f7f
171,-27,b,007f
172,-27,b,7f7f7f
173,-27,b,7fffff
174,-27,w,ffffff
175,-27,w,ffffff
176,-27,w,ffffff
177,-27,w,ffffff
178,-27,b,ffffff
179,-27,b,7f7f7f
-180,-28,b,7f7f7f
-179,-28,b,007f
-178,-28,b,7f7f7f
-177,-28,b,000
-176,-28,b,007f
-175,-28,b,007f
-174,-28,b,007f
-173,-28,b,007f
-172,-28,b,007f
-171,-28,b,007f
-170,-28,b,000
-169,-28,b,007f
-168,-28,b,000
-167,-28,b,000
-166,-28,b,007f
-165,-28,b,7f7f7f
-164,-28,b,000
-163,-28,b,7f7f7f
-162,-28,b,7f7f7f
-161,-28,b,007f
-160,-28,b,7f7f7f
-159,-28,w,ffffff
-158,-28,b,ffffff
-157,-28,b,7f7f7f
-156,-28,b,7f7f7f
-155,-28,b,7f7f7f
-154,-28,b,7f7f7f
-153,-28,b,7f7f7f
-152,-28,b,7f7f7f
-151,-28,b,7f7f7f
-150,-28,b,007f
-149,-28,b,7f7f7f
-148,-28,b,7f7f7f
-147,-28,b,7f7f7f
-146,-28,b,7f7f7f
-145,-28,b,7f7f7f
-144,-28,b,ffffff
-143,-28,b,7f7f7f
-142,-28,b,7f7fff
-141,-28,br,ffffff
-140,-28,w,ffffff
-139,-28,w,ffffff
-138,-28,w,ffffff
-137,-28,w,ffffff
-136,-28,w,ffffff
-135,-28,w,ffffff
-134,-28,w,ffffff
-133,-28,w,ffffff
-132,-28,w,ffffff
-131,-28,w,ffffff
-130,-28,b,7f7f7f
-129,-28,b,007f
-128,-28,b,7f7f7f
-127,-28,b,7f7f7f
-126,-28,b,7f7f7f
-125,-28,b,7f7f7f
-124,-28,b,7f7f7f
-123,-28,b,007f
-122,-28,b,007f
-121,-28,b,007f
-120,-28,b,007f
-119,-28,b,000
-118,-28,b,007f
-117,-28,b,007f
-116,-28,b,7f7f7f
-115,-28,b,7f7f7f
-114,-28,b,7f7f7f
-113,-28,b,7f7f7f
-112,-28,b,007f
-111,-28,b,7fffff
-110,-28,b,7f7f7f
-109,-28,b,007f
-108,-28,b,000
-107,-28,b,7f7f7f
-106,-28,b,7f7fff
-105,-28,b,000
-104,-28,b,000
-103,-28,b,007f
-102,-28,b,007f
-101,-28,b,7f7f7f
-100,-28,b,7f7f7f
-99,-28,b,7f7f7f
-98,-28,b,7f7f7f
-97,-28,b,007f
-96,-28,b,7f7f7f
-95,-28,b,007f
-94,-28,b,007f
-93,-28,b,7f7f7f
-92,-28,b,7f7f7f
-91,-28,b,7f7f7f
-90,-28,b,ffffff
-89,-28,b,7f7fff
-88,-28,b,7f7fff
-87,-28,b,7f7f7f
-86,-28,b,ffffff
-85,-28,w,ffffff
-84,-28,w,ffffff
-83,-28,w,ffffff
-82,-28,b,ffffff
-81,-28,b,7f7fff
-80,-28,b,7f7fff
-79,-28,b,7f7f7f
-78,-28,b,7f7f7f
-77,-28,b,7f7f7f
-76,-28,b,7f7f7f
-75,-28,b,7f7f7f
-74,-28,b,7f7f7f
-73,-28,b,7f7fff
-72,-28,b,7f7fff
-71,-28,gr,7f7f7f
-70,-28,gr,7f7f7f
-69,-28,gr,7f7f7f
-68,-28,gr,ffff7f
-67,-28,gr,7f7f7f
-66,-28,g,7f7f7f
-65,-28,g,7f7f7f
-64,-28,g,7f7f7f
-63,-28,br,ffff7f
-62,-28,g,7f7f7f
-61,-28,g,7f7f7f
-60,-28,g,7f7f7f
-59,-28,g,7f7f7f
-58,-28,g,7f7f7f
-57,-28,w,7f7f7f
-56,-28,w,7f7f7f
-55,-28,g,ffff7f
-54,-28,g,7f7f7f
-53,-28,g,7f7f7f
-52,-28,g,7f7f7f
-51,-28,g,7f7f7f
-50,-28,g,7f7f7f
-49,-28,b,7f7f7f
-48,-28,b,007f
-47,-28,b,000
-46,-28,b,000
-45,-28,b,007f
-44,-28,b,007f
-43,-28,b,007f
-42,-28,b,000
-41,-28,b,000
-40,-28,b,007f
-39,-28,b,7f7f7f
-38,-28,b,7f7f7f
-37,-28,w,ffffff
-36,-28,b,7f7f7f
-35,-28,w,ffffff
-34,-28,w,ffffff
-33,-28,w,ffffff
-32,-28,w,ffffff
-31,-28,w,ffffff
-30,-28,w,ffffff
-29,-28,w,ffffff
-28,-28,b,7f7f7f
-27,-28,b,7f7f7f
-26,-28,b,007f
-25,-28,b,7f7f7f
-24,-28,b,000
-23,-28,b,007f
-22,-28,b,007f
-21,-28,b,000
-20,-28,b,000
-19,-28,b,000
-18,-28,b,000
-17,-28,b,000
-16,-28,b,7f7f7f
-15,-28,b,7f7f7f
-14,-28,b,7f7f7f
-13,-28,b,7f7f7f
-12,-28,b,7f7f7f
-11,-28,w,ffffff
-10,-28,b,7f7fff
-9,-28,b,7f7f7f
-8,-28,b,7f7f7f
-7,-28,b,000
-6,-28,b,007f
-5,-28,b,007f
-4,-28,b,7f7f7f
-3,-28,b,007f
-2,-28,b,007f
-1,-28,b,7f7f7f
0,-28,b,007f
1,-28,b,007f
2,-28,b,7f7f7f
3,-28,b,7f7f7f
4,-28,b,7f7f7f
5,-28,b,007f
6,-28,b,7f7f7f
7,-28,b,7f7f7f
8,-28,b,7f7f7f
9,-28,b,7f7f7f
10,-28,b,7f7f7f
11,-28,b,007f
12,-28,b,007f
13,-28,b,7f7f7f
14,-28,b,ffffff
15,-28,w,ffffff
16,-28,gr,7f7f7f
17,-28,gr,7f7f7f
18,-28,gr,7f7f7f
19,-28,gr,7f7f7f
20,-28,gr,ff7f7f
21,-28,gr,ff7f7f
22,-28,gr,ff7f7f
23,-28,gr,ff7f7f
24,-28,w,ffffff
25,-28,w,ffffff
26,-28,w,ffffff
27,-28,w,ffffff
28,-28,w,ffffff
29,-28,w,ffffff
30,-28,w,ffffff
31,-28,w,ffffff
32,-28,w,ffffff
33,-28,b,7f7fff
34,-28,b,7f7fff
35,-28,b,7f7f7f
36,-28,b,007f
37,-28,b,007f
38,-28,b,7f7f7f
39,-28,b,007f
40,-28,b,007f
41,-28,b,7f07f
42,-28,b,007f
43,-28,b,007f
44,-28,b,007f
45,-28,b,7f7f7f
46,-28,b,7f7f7f
47,-28,b,7f7f7f
48,-28,w,ffffff
49,-28,w,ffffff
50,-28,b,ffffff
51,-28,w,ffffff
52,-28,w,ffffff
53,-28,w,ffffff
54,-28,w,ffffff
55,-28,w,ffffff
